net,length_um
mem\[59\]\[20\],25.5
mem\[152\]\[20\],25.48
mem\[42\]\[15\],25.465
_09501_,25.44
mem\[136\]\[23\],25.42
mem\[170\]\[17\],25.41
_08691_,25.38
_10252_,25.38
mem\[127\]\[12\],25.38
mem\[19\]\[18\],25.38
mem\[18\]\[28\],25.375
_09022_,25.34
_10825_,25.33
_09188_,25.3
_09671_,25.3
_10464_,25.3
_11726_,25.3
_12518_,25.3
mem\[198\]\[1\],25.285
mem\[12\]\[10\],25.26
mem\[184\]\[18\],25.26
_10159_,25.24
mem\[154\]\[20\],25.23
_08971_,25.22
_11107_,25.22
mem\[12\]\[12\],25.22
_09240_,25.18
_10641_,25.18
_11176_,25.18
_11424_,25.18
_12589_,25.18
_12029_,25.14
_12502_,25.14
_09220_,25.06
mem\[11\]\[18\],25.06
mem\[1\]\[1\],25.06
_09991_,25.04
_10750_,25.02
mem\[17\]\[0\],25.02
mem\[227\]\[9\],25.02
mem\[135\]\[11\],25
_12416_,24.98
mem\[12\]\[13\],24.98
mem\[20\]\[28\],24.98
_09148_,24.96
mem\[182\]\[19\],24.925
_08897_,24.92
mem\[211\]\[22\],24.92
_12450_,24.9
mem\[82\]\[18\],24.89
_11801_,24.88
mem\[167\]\[21\],24.88
mem\[54\]\[16\],24.875
_08908_,24.82
mem\[87\]\[26\],24.82
_09221_,24.8
_12262_,24.78
mem\[104\]\[22\],24.78
mem\[18\]\[24\],24.78
_08804_,24.72
mem\[118\]\[15\],24.685
_08647_,24.68
_10332_,24.68
_11898_,24.68
mem\[46\]\[0\],24.605
_11641_,24.6
mem\[23\]\[18\],24.6
_11435_,24.58
mem\[130\]\[7\],24.53
_10483_,24.52
mem\[219\]\[4\],24.52
mem\[22\]\[15\],24.52
mem\[23\]\[25\],24.52
mem\[153\]\[9\],24.51
mem\[62\]\[1\],24.505
_09137_,24.5
_09243_,24.5
_10170_,24.5
_10512_,24.5
_11897_,24.5
mem\[103\]\[22\],24.48
_09481_,24.46
_09802_,24.44
mem\[19\]\[3\],24.44
_11759_,24.42
mem\[126\]\[11\],24.41
_09514_,24.4
_12623_,24.4
mem\[20\]\[31\],24.4
_09328_,24.38
_09621_,24.38
mem\[7\]\[27\],24.38
_09228_,24.32
mem\[21\]\[3\],24.32
mem\[14\]\[11\],24.31
mem\[238\]\[31\],24.27
_10877_,24.26
_23738_,24.26
mem\[23\]\[21\],24.26
_12192_,24.24
mem\[2\]\[18\],24.24
mem\[53\]\[6\],24.24
_11429_,24.2
_10698_,24.18
_11841_,24.18
_09776_,24.14
mem\[244\]\[25\],24.14
mem\[83\]\[25\],24.14
mem\[219\]\[12\],24.12
mem\[251\]\[0\],24.12
mem\[95\]\[8\],24.12
mem\[211\]\[14\],24.1
mem\[70\]\[14\],24.085
mem\[211\]\[23\],24.06
mem\[224\]\[14\],24.06
_10727_,24.04
mem\[105\]\[14\],24.04
mem\[55\]\[9\],24.04
mem\[11\]\[24\],24.03
mem\[218\]\[5\],24.025
_11188_,24.02
mem\[183\]\[18\],24.02
_09523_,23.98
mem\[196\]\[29\],23.98
mem\[87\]\[25\],23.98
_08814_,23.96
mem\[202\]\[30\],23.945
_11138_,23.94
_09756_,23.92
_10119_,23.9
mem\[52\]\[27\],23.9
mem\[238\]\[30\],23.89
_12562_,23.88
mem\[46\]\[15\],23.865
_09616_,23.86
_12478_,23.86
_08408_,23.84
_10673_,23.84
mem\[76\]\[17\],23.84
mem\[50\]\[19\],23.825
_08712_,23.8
_12633_,23.8
mem\[24\]\[29\],23.8
mem\[55\]\[24\],23.78
mem\[8\]\[25\],23.78
_09468_,23.76
mem\[122\]\[3\],23.75
mem\[244\]\[30\],23.74
_08310_,23.72
mem\[125\]\[23\],23.72
mem\[114\]\[6\],23.705
_09069_,23.7
_09509_,23.7
_11456_,23.68
mem\[10\]\[22\],23.68
mem\[208\]\[7\],23.68
_11635_,23.675
mem\[182\]\[24\],23.665
_11256_,23.66
mem\[255\]\[17\],23.655
_08427_,23.64
mem\[12\]\[11\],23.62
mem\[148\]\[5\],23.62
mem\[148\]\[2\],23.6
_10923_,23.58
mem\[156\]\[26\],23.58
mem\[182\]\[10\],23.57
_11193_,23.56
_11566_,23.54
_11875_,23.54
_15112_,23.54
mem\[139\]\[28\],23.54
_10511_,23.52
mem\[148\]\[1\],23.5
mem\[122\]\[6\],23.485
mem\[149\]\[9\],23.48
_12377_,23.46
mem\[86\]\[0\],23.445
mem\[175\]\[10\],23.44
_10241_,23.42
mem\[155\]\[15\],23.42
mem\[143\]\[7\],23.4
mem\[14\]\[30\],23.39
_09212_,23.38
_09839_,23.38
mem\[64\]\[3\],23.36
mem\[2\]\[2\],23.345
_09168_,23.34
_10312_,23.34
_12106_,23.34
_12358_,23.34
mem\[110\]\[4\],23.325
_10658_,23.32
mem\[214\]\[3\],23.315
_12168_,23.3
mem\[3\]\[14\],23.29
_11886_,23.28
_11777_,23.26
mem\[138\]\[7\],23.25
mem\[178\]\[25\],23.245
_09213_,23.24
mem\[6\]\[15\],23.24
_09461_,23.22
_11074_,23.22
_08667_,23.2
_09812_,23.2
mem\[186\]\[28\],23.145
_09462_,23.14
_11660_,23.14
_12131_,23.14
mem\[184\]\[15\],23.14
mem\[42\]\[12\],23.105
mem\[70\]\[2\],23.105
_09557_,23.08
mem\[175\]\[17\],23.08
_10927_,23.04
_11955_,23.04
mem\[166\]\[6\],23.03
_10193_,23.02
mem\[187\]\[30\],23.02
mem\[87\]\[16\],23.02
_09499_,23
mem\[13\]\[19\],23
mem\[126\]\[8\],22.965
_11853_,22.96
mem\[184\]\[11\],22.96
mem\[230\]\[0\],22.945
mem\[46\]\[1\],22.925
_08547_,22.88
_09207_,22.88
_12665_,22.88
_13888_,22.84
mem\[8\]\[31\],22.84
_08848_,22.82
_11292_,22.82
_12492_,22.82
mem\[136\]\[24\],22.82
mem\[99\]\[2\],22.82
mem\[62\]\[10\],22.805
_11478_,22.8
mem\[59\]\[22\],22.8
mem\[106\]\[28\],22.77
mem\[142\]\[4\],22.765
_12544_,22.76
mem\[147\]\[14\],22.76
mem\[40\]\[17\],22.76
mem\[96\]\[24\],22.76
mem\[23\]\[11\],22.74
_12026_,22.7
mem\[69\]\[1\],22.7
mem\[17\]\[17\],22.68
mem\[175\]\[8\],22.64
clknet_leaf_133_clk,22.64
_09249_,22.62
_12571_,22.62
mem\[131\]\[15\],22.62
mem\[102\]\[14\],22.605
mem\[148\]\[4\],22.6
mem\[184\]\[21\],22.6
mem\[99\]\[4\],22.6
_11231_,22.58
mem\[122\]\[16\],22.57
mem\[55\]\[14\],22.56
mem\[127\]\[11\],22.54
mem\[20\]\[25\],22.54
_09439_,22.5
mem\[1\]\[0\],22.46
mem\[23\]\[24\],22.46
mem\[70\]\[29\],22.45
_11289_,22.445
mem\[127\]\[6\],22.44
_11925_,22.42
_12105_,22.4
_16453_,22.4
_11764_,22.38
_12363_,22.38
mem\[141\]\[30\],22.36
mem\[90\]\[23\],22.345
mem\[21\]\[6\],22.34
mem\[42\]\[17\],22.33
_09603_,22.3
_09700_,22.28
_10341_,22.28
_10375_,22.28
_10918_,22.28
mem\[199\]\[26\],22.28
mem\[51\]\[8\],22.28
_09020_,22.26
mem\[184\]\[22\],22.26
mem\[255\]\[6\],22.26
mem\[31\]\[29\],22.26
mem\[43\]\[28\],22.26
mem\[95\]\[19\],22.26
_08843_,22.24
_09816_,22.24
mem\[250\]\[25\],22.225
_10094_,22.22
mem\[175\]\[28\],22.22
mem\[42\]\[11\],22.205
mem\[90\]\[0\],22.205
mem\[111\]\[24\],22.2
mem\[116\]\[3\],22.2
mem\[185\]\[8\],22.2
mem\[65\]\[2\],22.2
mem\[95\]\[18\],22.2
mem\[90\]\[22\],22.185
_10326_,22.18
mem\[203\]\[7\],22.18
mem\[55\]\[31\],22.18
_08688_,22.16
_11530_,22.16
mem\[175\]\[31\],22.16
_09369_,22.14
_10296_,22.14
mem\[74\]\[29\],22.125
_09971_,22.12
_10107_,22.12
_10897_,22.12
mem\[127\]\[2\],22.12
mem\[239\]\[0\],22.12
mem\[53\]\[14\],22.12
mem\[2\]\[3\],22.105
mem\[218\]\[4\],22.085
mem\[54\]\[5\],22.085
_08719_,22.08
mem\[5\]\[10\],22.08
mem\[90\]\[21\],22.065
mem\[190\]\[7\],22.03
mem\[208\]\[16\],22.02
mem\[100\]\[12\],22
mem\[167\]\[8\],22
_08779_,21.96
_10181_,21.96
_08690_,21.94
_10289_,21.94
_11788_,21.94
_11261_,21.92
mem\[34\]\[4\],21.905
mem\[201\]\[13\],21.9
mem\[190\]\[15\],21.89
mem\[102\]\[18\],21.87
mem\[219\]\[25\],21.86
mem\[47\]\[11\],21.85
mem\[74\]\[4\],21.845
_08978_,21.84
mem\[3\]\[15\],21.84
mem\[144\]\[9\],21.82
mem\[74\]\[28\],21.81
mem\[62\]\[13\],21.805
_11957_,21.8
mem\[218\]\[0\],21.785
mem\[52\]\[18\],21.76
mem\[114\]\[0\],21.745
mem\[138\]\[28\],21.745
mem\[39\]\[24\],21.72
_09426_,21.7
mem\[79\]\[25\],21.7
mem\[175\]\[15\],21.68
mem\[2\]\[5\],21.67
mem\[150\]\[1\],21.665
_09318_,21.66
_11665_,21.66
_12248_,21.66
mem\[96\]\[6\],21.66
mem\[98\]\[7\],21.655
mem\[126\]\[13\],21.645
_09314_,21.64
mem\[118\]\[18\],21.625
mem\[10\]\[6\],21.62
mem\[59\]\[31\],21.62
mem\[214\]\[0\],21.615
mem\[18\]\[5\],21.605
_09636_,21.6
_11244_,21.6
mem\[150\]\[17\],21.585
mem\[184\]\[12\],21.58
mem\[235\]\[14\],21.58
mem\[58\]\[6\],21.57
_10441_,21.54
_12345_,21.54
mem\[63\]\[23\],21.54
_15561_,21.52
mem\[142\]\[3\],21.51
mem\[62\]\[11\],21.505
mem\[209\]\[7\],21.5
_11919_,21.48
mem\[91\]\[19\],21.48
mem\[206\]\[4\],21.465
mem\[78\]\[28\],21.465
mem\[19\]\[11\],21.46
mem\[64\]\[26\],21.46
mem\[250\]\[5\],21.445
mem\[2\]\[1\],21.445
_09775_,21.42
mem\[153\]\[19\],21.42
mem\[234\]\[26\],21.385
mem\[24\]\[26\],21.38
mem\[172\]\[17\],21.34
mem\[222\]\[0\],21.305
mem\[55\]\[0\],21.3
mem\[76\]\[20\],21.3
mem\[142\]\[1\],21.285
_09889_,21.28
mem\[146\]\[7\],21.28
mem\[175\]\[13\],21.28
mem\[212\]\[1\],21.28
mem\[49\]\[0\],21.26
mem\[55\]\[30\],21.255
mem\[226\]\[0\],21.25
_08739_,21.24
_08955_,21.24
_09085_,21.24
_09493_,21.24
_09838_,21.24
_12703_,21.24
mem\[119\]\[18\],21.24
mem\[221\]\[28\],21.24
_09294_,21.2
_10528_,21.2
_10594_,21.2
mem\[166\]\[4\],21.185
_10891_,21.18
mem\[125\]\[10\],21.18
mem\[160\]\[21\],21.18
mem\[9\]\[15\],21.18
_12148_,21.16
mem\[139\]\[11\],21.16
mem\[71\]\[27\],21.16
mem\[7\]\[26\],21.14
_08950_,21.12
_12469_,21.12
mem\[193\]\[27\],21.12
mem\[63\]\[30\],21.12
mem\[99\]\[26\],21.12
mem\[114\]\[27\],21.11
mem\[142\]\[25\],21.105
_08927_,21.1
mem\[143\]\[15\],21.1
mem\[63\]\[24\],21.1
_09599_,21.08
_11477_,21.08
_18700_,21.08
mem\[35\]\[15\],21.08
mem\[59\]\[9\],21.08
mem\[90\]\[7\],21.065
_09342_,21.04
mem\[207\]\[9\],21.04
_09348_,21.02
_11118_,21.02
mem\[131\]\[0\],21
mem\[0\]\[8\],20.995
mem\[74\]\[22\],20.99
mem\[238\]\[15\],20.985
mem\[38\]\[6\],20.985
mem\[247\]\[24\],20.98
mem\[72\]\[29\],20.98
_10038_,20.94
_12587_,20.94
mem\[139\]\[26\],20.92
mem\[181\]\[11\],20.92
mem\[235\]\[4\],20.92
mem\[120\]\[1\],20.905
_08965_,20.9
_10012_,20.9
mem\[168\]\[1\],20.9
mem\[43\]\[22\],20.9
mem\[55\]\[6\],20.9
mem\[170\]\[4\],20.89
mem\[234\]\[22\],20.885
_10150_,20.88
mem\[127\]\[4\],20.88
mem\[23\]\[29\],20.88
mem\[95\]\[12\],20.88
mem\[154\]\[13\],20.865
_10596_,20.86
mem\[151\]\[26\],20.86
mem\[150\]\[0\],20.85
mem\[234\]\[2\],20.85
_10861_,20.84
mem\[55\]\[13\],20.84
mem\[83\]\[26\],20.84
_12255_,20.82
mem\[120\]\[6\],20.82
mem\[187\]\[31\],20.82
mem\[41\]\[1\],20.82
mem\[76\]\[6\],20.82
mem\[186\]\[4\],20.81
mem\[148\]\[7\],20.8
_08720_,20.78
_11878_,20.78
_12405_,20.78
mem\[116\]\[19\],20.78
mem\[171\]\[12\],20.78
_11482_,20.76
_12152_,20.76
_09190_,20.74
mem\[131\]\[13\],20.74
mem\[59\]\[18\],20.74
mem\[93\]\[25\],20.74
mem\[130\]\[31\],20.73
mem\[250\]\[2\],20.705
mem\[34\]\[3\],20.705
_08616_,20.7
mem\[228\]\[27\],20.7
mem\[146\]\[16\],20.67
mem\[122\]\[28\],20.665
mem\[130\]\[3\],20.665
mem\[46\]\[12\],20.665
mem\[152\]\[7\],20.66
mem\[38\]\[24\],20.65
mem\[30\]\[3\],20.645
mem\[66\]\[7\],20.645
_10612_,20.62
mem\[218\]\[18\],20.61
mem\[41\]\[26\],20.61
mem\[146\]\[2\],20.605
mem\[182\]\[5\],20.605
mem\[190\]\[16\],20.605
_12306_,20.6
mem\[142\]\[13\],20.59
mem\[30\]\[16\],20.59
mem\[102\]\[13\],20.585
mem\[222\]\[1\],20.585
mem\[0\]\[19\],20.58
mem\[55\]\[12\],20.575
_11603_,20.56
mem\[26\]\[2\],20.55
mem\[14\]\[4\],20.545
mem\[211\]\[12\],20.54
mem\[59\]\[10\],20.54
mem\[124\]\[23\],20.52
mem\[23\]\[26\],20.52
mem\[32\]\[23\],20.52
mem\[47\]\[23\],20.52
mem\[70\]\[28\],20.505
mem\[112\]\[24\],20.5
mem\[132\]\[27\],20.5
mem\[71\]\[14\],20.5
mem\[2\]\[6\],20.485
mem\[66\]\[28\],20.485
_10578_,20.48
_11990_,20.48
mem\[186\]\[14\],20.475
_10044_,20.46
mem\[31\]\[19\],20.46
mem\[95\]\[14\],20.46
mem\[62\]\[14\],20.445
mem\[244\]\[29\],20.44
mem\[34\]\[28\],20.425
mem\[54\]\[9\],20.425
_20927_,20.42
mem\[131\]\[8\],20.42
mem\[135\]\[14\],20.42
mem\[49\]\[29\],20.42
mem\[59\]\[14\],20.42
mem\[134\]\[15\],20.405
_09873_,20.4
_12230_,20.4
mem\[119\]\[31\],20.4
mem\[44\]\[12\],20.4
mem\[66\]\[31\],20.39
mem\[121\]\[15\],20.38
mem\[139\]\[6\],20.38
mem\[193\]\[0\],20.38
mem\[212\]\[27\],20.38
mem\[83\]\[8\],20.38
mem\[186\]\[31\],20.37
mem\[198\]\[4\],20.365
mem\[239\]\[26\],20.365
_10140_,20.36
_12453_,20.36
mem\[97\]\[23\],20.36
mem\[94\]\[5\],20.345
mem\[188\]\[11\],20.34
mem\[235\]\[16\],20.34
mem\[38\]\[9\],20.33
_08811_,20.32
_09155_,20.32
_10335_,20.32
_12163_,20.32
mem\[11\]\[15\],20.32
mem\[221\]\[16\],20.32
mem\[55\]\[8\],20.32
_08796_,20.3
mem\[28\]\[17\],20.3
mem\[69\]\[18\],20.28
mem\[183\]\[7\],20.26
mem\[106\]\[7\],20.25
mem\[27\]\[2\],20.24
mem\[7\]\[11\],20.24
mem\[135\]\[8\],20.235
mem\[207\]\[30\],20.22
mem\[239\]\[25\],20.22
_08911_,20.21
mem\[214\]\[2\],20.21
mem\[12\]\[15\],20.2
mem\[26\]\[18\],20.2
mem\[151\]\[16\],20.18
mem\[64\]\[6\],20.18
mem\[254\]\[13\],20.17
mem\[48\]\[20\],20.16
mem\[130\]\[14\],20.145
mem\[238\]\[29\],20.145
_09575_,20.14
mem\[135\]\[6\],20.14
mem\[206\]\[27\],20.13
mem\[90\]\[24\],20.13
mem\[26\]\[28\],20.125
_11137_,20.12
mem\[24\]\[20\],20.12
mem\[83\]\[11\],20.12
mem\[130\]\[15\],20.085
mem\[165\]\[28\],20.08
mem\[102\]\[10\],20.07
mem\[190\]\[28\],20.065
mem\[230\]\[5\],20.065
mem\[123\]\[7\],20.06
mem\[17\]\[19\],20.06
mem\[28\]\[23\],20.06
_11803_,20.04
mem\[127\]\[13\],20.04
mem\[23\]\[6\],20.04
mem\[36\]\[26\],20.04
mem\[56\]\[2\],20.04
_16523_,20
mem\[39\]\[3\],20
_10560_,19.98
mem\[182\]\[20\],19.97
_21006_,19.96
mem\[127\]\[15\],19.96
mem\[106\]\[14\],19.945
_11645_,19.94
mem\[125\]\[19\],19.94
mem\[183\]\[6\],19.94
mem\[114\]\[20\],19.925
_09247_,19.92
_17017_,19.9
mem\[247\]\[25\],19.9
_09361_,19.88
_11416_,19.88
_12529_,19.88
mem\[52\]\[22\],19.88
mem\[6\]\[4\],19.88
_11662_,19.86
mem\[104\]\[7\],19.86
mem\[254\]\[15\],19.845
_12145_,19.84
_09086_,19.82
_09463_,19.82
mem\[61\]\[28\],19.82
mem\[126\]\[15\],19.81
mem\[210\]\[10\],19.81
mem\[200\]\[14\],19.8
mem\[220\]\[19\],19.8
mem\[38\]\[22\],19.785
mem\[54\]\[17\],19.785
_09351_,19.78
_09405_,19.78
_18300_,19.78
mem\[18\]\[27\],19.78
mem\[212\]\[20\],19.78
mem\[24\]\[13\],19.78
mem\[93\]\[29\],19.78
mem\[122\]\[31\],19.77
mem\[234\]\[5\],19.77
_12128_,19.76
_12605_,19.76
mem\[12\]\[5\],19.76
mem\[83\]\[2\],19.76
mem\[62\]\[16\],19.745
_06609_,19.74
_11525_,19.74
_11695_,19.74
mem\[156\]\[7\],19.74
mem\[3\]\[9\],19.74
mem\[54\]\[21\],19.725
_11757_,19.72
_22233_,19.72
mem\[115\]\[4\],19.72
mem\[99\]\[7\],19.72
mem\[34\]\[16\],19.71
mem\[66\]\[27\],19.71
mem\[114\]\[8\],19.705
mem\[202\]\[4\],19.705
_09054_,19.7
_11973_,19.7
mem\[62\]\[6\],19.685
mem\[198\]\[27\],19.67
mem\[58\]\[26\],19.665
mem\[62\]\[12\],19.665
mem\[78\]\[23\],19.665
mem\[209\]\[3\],19.66
mem\[22\]\[6\],19.66
mem\[22\]\[27\],19.65
mem\[153\]\[7\],19.64
mem\[226\]\[28\],19.635
mem\[186\]\[15\],19.63
mem\[102\]\[23\],19.625
_11854_,19.62
mem\[179\]\[7\],19.62
mem\[44\]\[31\],19.62
mem\[182\]\[31\],19.605
mem\[54\]\[23\],19.605
_10118_,19.6
_10212_,19.6
mem\[13\]\[25\],19.6
mem\[32\]\[14\],19.6
mem\[49\]\[13\],19.6
mem\[110\]\[21\],19.585
mem\[113\]\[24\],19.58
mem\[135\]\[20\],19.58
mem\[153\]\[3\],19.58
mem\[171\]\[26\],19.58
mem\[95\]\[15\],19.58
mem\[70\]\[4\],19.57
mem\[250\]\[0\],19.565
mem\[163\]\[24\],19.56
mem\[34\]\[5\],19.55
mem\[145\]\[10\],19.54
mem\[20\]\[3\],19.54
mem\[218\]\[9\],19.525
mem\[82\]\[15\],19.525
_09882_,19.52
mem\[63\]\[9\],19.52
mem\[84\]\[26\],19.52
_23998_,19.5
mem\[128\]\[23\],19.5
_09215_,19.48
mem\[171\]\[11\],19.48
mem\[204\]\[11\],19.48
mem\[39\]\[2\],19.48
mem\[78\]\[22\],19.47
mem\[46\]\[5\],19.465
mem\[90\]\[1\],19.465
mem\[108\]\[11\],19.46
mem\[45\]\[21\],19.46
mem\[51\]\[24\],19.46
mem\[75\]\[20\],19.46
mem\[127\]\[16\],19.45
mem\[186\]\[5\],19.45
_08758_,19.44
mem\[151\]\[28\],19.44
mem\[243\]\[6\],19.44
mem\[4\]\[15\],19.44
mem\[63\]\[20\],19.44
_10216_,19.42
_12649_,19.42
mem\[94\]\[4\],19.41
_08866_,19.4
_08964_,19.4
_09641_,19.4
_09919_,19.4
mem\[37\]\[14\],19.4
mem\[158\]\[15\],19.385
_08818_,19.38
mem\[148\]\[24\],19.38
mem\[212\]\[12\],19.38
mem\[38\]\[25\],19.37
mem\[50\]\[11\],19.37
mem\[54\]\[26\],19.365
mem\[74\]\[30\],19.365
_08907_,19.36
mem\[34\]\[25\],19.35
mem\[42\]\[10\],19.35
mem\[174\]\[23\],19.345
mem\[68\]\[28\],19.34
mem\[85\]\[24\],19.34
mem\[18\]\[22\],19.335
mem\[254\]\[24\],19.33
mem\[90\]\[17\],19.33
mem\[2\]\[0\],19.325
mem\[155\]\[11\],19.32
_10349_,19.3
_16485_,19.3
mem\[153\]\[24\],19.3
mem\[6\]\[22\],19.3
_12657_,19.28
mem\[85\]\[3\],19.28
_08077_,19.265
mem\[146\]\[13\],19.265
mem\[190\]\[4\],19.265
mem\[222\]\[14\],19.265
_03432_,19.245
mem\[106\]\[3\],19.245
mem\[218\]\[10\],19.245
mem\[22\]\[25\],19.245
_11969_,19.24
mem\[22\]\[31\],19.205
mem\[234\]\[7\],19.205
mem\[104\]\[20\],19.2
mem\[139\]\[17\],19.2
mem\[4\]\[4\],19.2
mem\[87\]\[30\],19.2
mem\[9\]\[25\],19.2
mem\[18\]\[0\],19.18
mem\[26\]\[26\],19.17
mem\[218\]\[1\],19.165
mem\[159\]\[3\],19.16
mem\[50\]\[0\],19.13
mem\[178\]\[11\],19.125
mem\[82\]\[19\],19.125
mem\[147\]\[25\],19.12
mem\[155\]\[2\],19.12
mem\[23\]\[7\],19.12
mem\[243\]\[24\],19.12
mem\[30\]\[31\],19.11
mem\[70\]\[16\],19.11
_05458_,19.105
mem\[162\]\[15\],19.105
_10993_,19.1
mem\[125\]\[18\],19.1
mem\[207\]\[10\],19.1
mem\[71\]\[15\],19.1
mem\[79\]\[26\],19.1
mem\[46\]\[19\],19.085
_09913_,19.08
mem\[116\]\[10\],19.08
mem\[120\]\[26\],19.08
mem\[20\]\[4\],19.08
mem\[22\]\[21\],19.08
mem\[154\]\[6\],19.065
mem\[70\]\[30\],19.065
_11649_,19.06
mem\[111\]\[11\],19.06
mem\[181\]\[30\],19.06
mem\[84\]\[28\],19.06
mem\[238\]\[10\],19.05
_12301_,19.04
mem\[143\]\[14\],19.04
mem\[146\]\[0\],19.03
mem\[246\]\[13\],19.025
_11570_,19.02
_12115_,19.02
mem\[125\]\[20\],19.02
mem\[149\]\[6\],19.02
mem\[167\]\[16\],19.02
mem\[212\]\[2\],19.02
mem\[52\]\[0\],19.02
mem\[63\]\[25\],19.02
mem\[246\]\[19\],19.005
mem\[86\]\[21\],19.005
_12519_,19
_12674_,19
mem\[220\]\[25\],19
mem\[71\]\[23\],19
mem\[136\]\[26\],18.98
mem\[255\]\[20\],18.98
mem\[60\]\[17\],18.98
mem\[91\]\[29\],18.98
mem\[70\]\[26\],18.97
mem\[186\]\[26\],18.965
_12104_,18.96
mem\[93\]\[20\],18.96
mem\[110\]\[12\],18.95
mem\[214\]\[23\],18.95
mem\[166\]\[2\],18.945
mem\[66\]\[6\],18.945
_09592_,18.94
_10705_,18.94
_11600_,18.94
mem\[143\]\[16\],18.94
mem\[76\]\[1\],18.94
_17861_,18.92
mem\[127\]\[5\],18.92
mem\[183\]\[1\],18.92
mem\[203\]\[9\],18.92
mem\[194\]\[15\],18.91
mem\[82\]\[6\],18.91
mem\[111\]\[6\],18.9
mem\[190\]\[9\],18.89
mem\[50\]\[31\],18.885
mem\[120\]\[16\],18.88
mem\[222\]\[12\],18.865
_09436_,18.86
_09750_,18.86
mem\[204\]\[0\],18.86
mem\[22\]\[5\],18.86
mem\[199\]\[20\],18.85
mem\[254\]\[4\],18.85
mem\[228\]\[23\],18.84
mem\[243\]\[23\],18.84
mem\[78\]\[24\],18.83
_12042_,18.82
mem\[168\]\[24\],18.82
mem\[92\]\[26\],18.82
mem\[146\]\[15\],18.81
mem\[162\]\[3\],18.81
mem\[62\]\[21\],18.81
mem\[62\]\[30\],18.785
mem\[74\]\[10\],18.785
mem\[90\]\[31\],18.785
mem\[108\]\[9\],18.78
mem\[115\]\[6\],18.78
mem\[126\]\[4\],18.77
mem\[70\]\[17\],18.77
mem\[70\]\[9\],18.77
mem\[62\]\[22\],18.765
mem\[203\]\[2\],18.76
_12594_,18.74
mem\[120\]\[24\],18.74
mem\[36\]\[0\],18.74
mem\[91\]\[4\],18.74
mem\[38\]\[7\],18.73
mem\[170\]\[6\],18.705
mem\[100\]\[13\],18.7
mem\[35\]\[7\],18.7
mem\[76\]\[0\],18.7
mem\[95\]\[21\],18.7
mem\[14\]\[14\],18.685
mem\[55\]\[15\],18.68
mem\[130\]\[0\],18.665
mem\[170\]\[14\],18.665
mem\[82\]\[2\],18.665
_10656_,18.66
mem\[10\]\[31\],18.66
mem\[239\]\[24\],18.66
mem\[31\]\[25\],18.66
mem\[206\]\[29\],18.645
mem\[180\]\[8\],18.64
mem\[21\]\[14\],18.64
mem\[87\]\[24\],18.64
_22988_,18.62
mem\[165\]\[13\],18.62
mem\[36\]\[22\],18.62
mem\[226\]\[19\],18.61
mem\[148\]\[23\],18.6
mem\[150\]\[19\],18.59
mem\[14\]\[13\],18.585
mem\[54\]\[22\],18.585
mem\[251\]\[30\],18.58
mem\[47\]\[4\],18.58
mem\[124\]\[18\],18.56
mem\[143\]\[25\],18.56
mem\[147\]\[9\],18.56
mem\[168\]\[2\],18.56
mem\[75\]\[21\],18.56
mem\[76\]\[21\],18.56
mem\[42\]\[8\],18.55
_10516_,18.54
mem\[135\]\[5\],18.54
mem\[144\]\[8\],18.54
mem\[67\]\[14\],18.54
mem\[68\]\[15\],18.54
_08313_,18.52
_09429_,18.52
mem\[203\]\[13\],18.52
mem\[3\]\[10\],18.52
mem\[47\]\[26\],18.52
mem\[97\]\[9\],18.52
mem\[148\]\[14\],18.5
mem\[8\]\[24\],18.5
mem\[166\]\[29\],18.485
mem\[42\]\[13\],18.485
_10946_,18.48
_11616_,18.48
_11823_,18.48
_12389_,18.48
mem\[140\]\[31\],18.48
mem\[148\]\[3\],18.48
mem\[78\]\[29\],18.475
mem\[226\]\[26\],18.465
_13884_,18.46
mem\[252\]\[15\],18.46
mem\[170\]\[0\],18.45
mem\[105\]\[7\],18.44
mem\[175\]\[27\],18.44
mem\[201\]\[0\],18.44
mem\[21\]\[7\],18.44
mem\[65\]\[4\],18.44
mem\[99\]\[24\],18.44
mem\[130\]\[29\],18.43
mem\[150\]\[5\],18.425
mem\[108\]\[19\],18.42
mem\[166\]\[5\],18.42
mem\[171\]\[14\],18.42
mem\[65\]\[13\],18.42
mem\[72\]\[0\],18.42
_06419_,18.405
_09326_,18.4
mem\[116\]\[30\],18.4
mem\[167\]\[9\],18.4
mem\[22\]\[7\],18.4
mem\[30\]\[1\],18.4
mem\[31\]\[8\],18.4
mem\[8\]\[30\],18.4
mem\[43\]\[18\],18.39
_11972_,18.38
mem\[205\]\[13\],18.38
mem\[206\]\[21\],18.37
_10479_,18.36
_10520_,18.36
_10648_,18.36
mem\[165\]\[12\],18.36
mem\[3\]\[13\],18.36
mem\[64\]\[10\],18.36
mem\[146\]\[25\],18.345
_05079_,18.335
mem\[166\]\[14\],18.33
mem\[62\]\[20\],18.33
_00444_,18.325
mem\[142\]\[6\],18.325
mem\[128\]\[26\],18.32
mem\[139\]\[29\],18.32
mem\[51\]\[29\],18.32
mem\[52\]\[17\],18.32
mem\[68\]\[17\],18.32
mem\[118\]\[3\],18.31
_08611_,18.305
mem\[42\]\[14\],18.305
mem\[28\]\[4\],18.3
mem\[114\]\[23\],18.29
